,0_x,0_y,0_x,0_y,0,income
0,0.9960358168114083,0.9290483600649142,1.0,0.9935044976411701,0.9952614577798997,False
1,0.0724169889554136,0.10694519580301892,0.0,0.05459615876706318,0.013789496977936189,True
2,0.9140202183409237,0.8725086510477766,0.9375,0.9200898596801403,0.8930230613871529,False
3,0.17422896504384766,0.14770475700470917,0.0,0.008223844329095372,0.008968247974055932,True
4,0.9973530846953439,0.9609937927600974,1.0,0.9996923076923077,0.9973791156658715,False
5,0.7316212720090183,0.8767209217378593,0.6923076923076923,0.8114997988289225,0.8139208318136055,False
6,0.01076193453268337,0.0031113272880379265,0.0,0.010561449541071294,0.005162891468618258,True
7,0.6379845233489556,0.7478316590187627,1.0,0.8466661069894686,0.975514305702376,False
8,0.6935917036709895,0.7881210383961028,0.6923076923076923,0.6549412283014954,0.4990707588443446,False
9,0.6873216296167307,0.8330279875585122,0.2727272727272727,0.45615183736372333,0.27541526291957774,True
10,0.999486715492457,0.9512800105054509,0.9878048780487805,0.994174302753421,0.9960903388129891,False
11,0.9863000208178837,0.9523387571319174,0.9726775956284153,0.9986666666666667,0.9879459300832126,False
12,0.9863887444840048,0.9604707953310778,1.0,1.0,0.9978449616613406,False
13,0.7202846174222866,0.8535429642167943,0.6482213438735178,0.6059589385285377,0.5742115631847107,True
14,0.7095020487084963,0.8635090684932045,0.6356589147286822,0.7216511845190947,0.6691499783361526,False
15,0.7700012321887822,0.7548701995567115,0.9416058394160584,0.8699000757899057,0.9816077083005869,False
16,0.9765565480434042,0.9032773582947884,0.9565217391304348,0.9980621771820858,0.9847906859490246,False
17,0.10945611090458052,0.1109563582906584,0.7402597402597403,0.3457669800000149,0.08289619966007311,True
18,0.988551568648339,0.9709132395713204,1.0,0.9997777777777779,0.9994100189853631,False
19,0.5131165839601461,0.5997714871749712,0.6254681647940075,0.6217626509219001,0.7287673947626706,False
20,0.750757963162104,0.8646646008739495,0.7028571428571428,0.48020144791949665,0.7173412421201364,True
21,0.5597187539634851,0.6481775747426441,0.5833333333333334,0.49206981263850263,0.624530916336059,True
22,0.5374290589975177,0.8085946563567199,0.5357142857142857,0.6645325818999855,0.46330589455202986,False
23,0.7793526503990186,0.874492155315038,0.9169960474308301,0.8991271653071661,0.8316065184022945,False
24,0.7168025670952317,0.842211095092136,0.5721649484536082,0.7737092063794173,0.6210191819907391,False
25,0.9235905084771903,0.9055676245380537,0.827433628318584,0.869613328964133,0.9611417125891997,False
26,0.6746694133071525,0.6874544349108447,0.9495412844036697,0.9354226243512681,0.9906526132667952,False
27,0.8476760181354734,0.8797138317507713,0.8141263940520446,0.8445302986012149,0.8856557555097189,False
28,0.9653651862634575,0.9008200642019684,1.0,0.998198364337188,0.9497163529622995,False
29,0.9907131910328248,0.8744429388177798,1.0,0.9885666688071805,0.9932008216362104,False
30,0.9652050487452919,0.9023259924470485,1.0,0.9965025339145279,0.9941944864884875,False
31,0.3686188113626503,0.37340620874907826,0.6254681647940075,0.4133164602484991,0.42982225600234814,True
32,0.7131575533407879,0.8626828486471732,0.4623115577889447,0.6765537991447952,0.654204967759366,False
33,0.8285454733187695,0.8675973592970908,0.9169960474308301,0.8598690854451622,0.9241090953601949,False
34,0.0632546906124013,0.1446053287938089,0.0,0.03844637289772351,0.006701038577235696,True
35,0.9922341952999807,0.9664962278372072,1.0,1.0,0.9963848137826764,False
36,0.980792912104205,0.9338876711703926,0.9457364341085271,0.9935327708699332,0.9727060089231098,False
37,0.9898209949664794,0.8802956373573515,1.0,0.9819776772479416,0.980808995366081,False
38,0.9249721742062149,0.8654390942859531,0.9605911330049262,0.9223729413806373,0.9360986285477518,False
39,0.9960431555077879,0.917200071725145,0.9963369963369964,0.9998709677419355,0.9977281654794459,False
40,0.9948663842671004,0.9026364555031541,1.0,0.9995093167701864,0.9963041640385504,False
41,0.8643940648687392,0.88133612698279,0.9230769230769231,0.9590872788618411,0.9343988840763855,False
42,0.5470875286118283,0.8929738267760972,0.7055837563451777,0.8189021124846373,0.9426091894187091,False
43,0.4961704879571702,0.303669049356553,0.6055555555555555,0.4701496951804613,0.5496502227776763,True
44,0.9564227751906123,0.9069947259182926,1.0,0.9931915374392015,0.9870694253570197,False
45,0.7662886464473997,0.8696550533769941,0.7058823529411765,0.6189579850520194,0.6317931582663534,False
46,0.6187010521219583,0.8639139599296443,0.9270833333333334,0.8066112132413452,0.8419936558386393,False
47,0.9932393978731289,0.9087224461338537,0.9726775956284153,0.99917868338558,0.9954960725938935,False
48,0.8494187375069996,0.8772035044761529,0.9169960474308301,0.8852129016352671,0.8975824759873751,False
49,0.37852635781028177,0.6659767709629285,0.6230769230769231,0.7149142621920905,0.8897647245243037,False
50,0.9864269582762565,0.9386853506038817,1.0,0.9959670035483251,0.9916063776500305,False
51,0.5414783214888776,0.2912675554974846,0.4872881355932203,0.35672552558394316,0.4551554424313723,True
52,0.9952929756594737,0.9214688060320436,0.989010989010989,0.9980376551226551,0.9964896798968941,False
53,0.0828885813164727,0.34443821684070103,0.2,0.29556702011413233,0.22321725890109811,True
54,0.9607078788638403,0.8696558197088521,1.0,0.9929193605605177,0.9727854886436776,False
55,0.976796161354855,0.933869627375795,1.0,0.9995681818181819,0.9962432626221241,False
56,0.7657370714860955,0.8612301922099967,0.6356589147286822,0.8028457039328527,0.6806241083639248,False
57,0.7293334051727905,0.8709974492341245,0.8148148148148148,0.8253519211948739,0.8800584953444921,True
58,0.8780898461791842,0.8686766259714771,0.7236842105263158,0.8649762907823695,0.8812755666872604,False
59,0.5903483031793362,0.8184063839762834,0.5721649484536082,0.45177276459766974,0.5462193892933436,True
60,0.9716049265171369,0.9255485392628798,1.0,0.9894007601254792,0.992173075528505,False
61,0.9074953588188599,0.8651849390105792,0.9230769230769231,0.8501798459026232,0.9153641843800572,False
62,0.7536953411417102,0.8682146299768314,0.8320610687022901,0.7393475597554796,0.781057622212252,False
63,0.9914569695727669,0.939278848300634,1.0,0.9977633085849419,0.9981082757710122,False
64,0.9860783718802515,0.902821612896431,1.0,0.9874100277827658,0.9723330345528995,False
65,0.622552670794357,0.8349460537446822,0.5721649484536082,0.5207143632463755,0.5857323529599421,True
66,0.7781706621022123,0.8932506123052113,0.7093596059113301,0.7864766803197785,0.8388076965669837,False
67,0.9719721675767273,0.9268982895161374,1.0,0.9864954793902628,0.9931762686748378,False
68,0.8305407492220399,0.880671572935717,0.8975903614457831,0.8915522642553456,0.8333130015034674,False
69,0.41138907286494764,0.20524705195709755,0.046296296296296294,0.18659608163983732,0.04852749573268744,True
70,0.18700235622372496,0.09118480904479807,0.1141552511415525,0.013869544514995745,0.0784139645898786,True
71,0.9538792139149465,0.9000984747677362,0.9479166666666666,0.9482743758687334,0.9319822119451365,False
72,0.995068319322585,0.9183442272526238,1.0,0.9969986410690759,0.9982146434209239,False
73,0.9801793983418193,0.9048256864518797,1.0,0.9862231000598952,0.9752022207404638,False
74,0.9279335908648145,0.8719589942372533,0.9367588932806324,0.914921483548898,0.9181426523630817,False
75,0.6663772964222224,0.8535562366850084,0.6482213438735178,0.49754798727691596,0.5391729271953015,True
76,0.832429405874097,0.895724553333139,0.9811320754716981,0.9742733006177714,0.8982373442705645,False
77,0.1410677943074613,0.14891408514422122,0.16602316602316602,0.04668216738639702,0.021265072031225962,True
78,0.9967759666415767,0.9559310288789703,1.0,0.9998571428571429,0.9965896221594575,False
79,0.3443200758830197,0.15003054044655195,0.23976608187134502,0.307421762283284,0.2724454270325799,False
80,0.7529550273336678,0.8616914682768405,0.7028571428571428,0.7018238657103227,0.7110237308818317,False
81,0.48584284121681776,0.4842563788902796,0.4602272727272727,0.44583153738564835,0.40648603021962315,False
82,0.5143268566070724,0.8005377243298587,0.4262948207171315,0.30888978329453126,0.43258740828117626,True
83,0.7511893580178008,0.8662537528290215,0.7055837563451777,0.7490032180394458,0.7578652016766028,False
84,0.9604690109036691,0.899229691607366,0.8888888888888888,0.9457717208024695,0.9896434530881737,False
85,0.9851055282934204,0.9159692819757931,1.0,0.9704570841529769,0.9791722751074662,False
86,0.9910160855157559,0.9654780663949879,1.0,1.0,0.9982757347214584,False
87,0.4601276720454007,0.5859411858132986,0.4602272727272727,0.3075490103815589,0.484608710635279,True
88,0.9826136401385085,0.8984914308043487,1.0,0.9923755280655592,0.9649700929157176,False
89,0.9782623561174886,0.9067138258712445,0.9367588932806324,0.9003787658493408,0.9843081453175123,False
90,0.9923465136680478,0.8827417137828464,1.0,0.952383782439536,0.9650107247725883,False
91,0.9929452854716331,0.9381967326983609,1.0,0.9997228195937873,0.9910643186979103,False
92,0.49510742393581075,0.650477310419615,0.609375,0.675726655480509,0.7295181171611576,True
93,0.5306674576641637,0.3055232436329739,0.35074626865671643,0.26177696694803787,0.38477648144047416,True
94,0.9751381459968639,0.8915299971183694,1.0,0.9904619487285473,0.9704021000714985,False
95,0.9145754455246129,0.8909629820570373,0.9111111111111111,0.9327379576798734,0.8915241046535274,False
96,0.8138104801012788,0.876042868526551,0.7834645669291339,0.7817247395669821,0.7373545264469887,False
97,0.4937253505792969,0.7793285292578178,0.5721649484536082,0.626076075375557,0.6140710766606323,False
98,0.8838489779729563,0.9169522362294338,0.9495412844036697,0.9456126941881284,0.8976027869378311,False
99,0.6369054150380569,0.8483339014188207,0.8533333333333334,0.6977583947860657,0.67304136800284,False
100,0.5979568598713632,0.833495974781997,0.6428571428571429,0.6739066188413233,0.4858555954194248,False
101,0.717453827518751,0.8849272884704565,0.8141263940520446,0.8084475473391889,0.7864994968676402,False
102,0.929642652216587,0.9119671807090154,0.8305084745762712,0.8888619792243717,0.9000716581461761,False
103,0.9890470405910379,0.9451463003832751,1.0,1.0,0.9984425797070852,False
104,0.15447742184721636,0.19147607094356658,0.7402597402597403,0.3868236827916503,0.5912616827901127,False
105,0.9921569984210714,0.9112124636939377,1.0,1.0,0.9984772327885149,False
106,0.9329120387157671,0.8724815879600036,0.8305084745762712,0.7607605597599497,0.9502350503001903,True
107,0.344334305062051,0.31608103444475266,0.6254681647940075,0.4685569038758592,0.49597524755081,True
108,0.8905375072402837,0.876782679957785,0.9811320754716981,0.9004117232852311,0.8708493454443269,False
109,0.5598414378435588,0.8257022534650723,0.4262948207171315,0.5825025977174987,0.562014982341822,False
110,0.963990555683295,0.8968835743863227,0.8486842105263158,0.9696450766538902,0.9579739746143308,False
111,0.5403015783125,0.366973544311722,0.4872881355932203,0.48354179180109425,0.4159255330909901,True
112,0.4090216595781275,0.17601239314340625,0.23976608187134502,0.19944973466631083,0.2833532464132189,True
